mu,P_mui0,P_mui1,P_mui2,beta2,P_epsilon,P_kappa,P_gamma0,P_gamma1,P_gamma2,P_nu,cdr_b,P_h,P_j,Equi_incidence
0.015523261,0.06771161,0.059068636,0.441376262,58.37436818,0.094407723,0.684989697,0.55768769,0.582492277,0.438494968,0.019051333,0.556970372,0.016069472,0.010280947,135.0200234
0.017922389,0.060528896,0.083183584,0.433737202,57.02526476,0.094609965,0.648522576,0.552428382,0.593649643,0.375040176,0.051022066,0.796112347,0.0552763,0.030230623,142.9767001
0.017450254,0.049910419,0.05129675,0.386130072,47.57041434,0.120892806,0.674789927,0.589434094,0.566349998,0.214302765,0.03328833,0.735446614,0.007095426,0.011536902,187.3262044
0.01665298,0.077169705,0.07176009,0.538144286,34.38058101,0.088000885,0.541967569,0.586724831,0.574555669,0.283943605,0.032702234,0.794522091,0.022205542,0.053912789,0
0.014872009,0.062852248,0.069130243,0.389155344,57.43221842,0.102306529,0.70848466,0.548146593,0.588286515,0.156386538,0.053406858,0.792015335,0.011813598,0.037760734,257.6731052
0.017881064,0.054532744,0.053294222,0.48890776,44.99139165,0.075912707,0.541742879,0.57311501,0.59408315,0.176256605,0.054580913,0.795797744,0.025033724,0.003170896,127.364022
0.017351623,0.083250247,0.059110316,0.429336504,56.61632733,0.101660103,0.704680868,0.567350182,0.548468939,0.3330511,0.06260552,0.530599808,0.036430253,0.00135341,474.0842806
0.015811082,0.053915713,0.055483166,0.3763374,52.81291165,0.096538124,0.690016402,0.593146713,0.553130216,0.158363157,0.031537382,0.551045782,0.046741827,0.051044016,296.696598
0.016815941,0.052901597,0.052797559,0.437057186,34.50071141,0.078249371,0.644536448,0.588337305,0.552526868,0.156154594,0.020242793,0.519294694,0.048655747,0.009980085,96.6965832
0.014377312,0.064142952,0.090883061,0.486648321,30.7421365,0.111405758,0.591261439,0.57701652,0.557611418,0.206159776,0.02676498,0.551878276,0.057365562,0.025367137,171.3564483
0.014960605,0.073305199,0.051913302,0.504131287,30.0747977,0.103618394,0.691931095,0.564605023,0.589173014,0.308593314,0.074903392,0.535615115,0.006032458,0.014568066,340.0060538
0.018098704,0.09056139,0.088135971,0.531495379,54.45392703,0.09023036,0.568980323,0.581041838,0.5606768,0.277564554,0.02174915,0.77064444,0.008615499,0.030128822,36.19819928
0.013486471,0.067453061,0.064125756,0.380830703,34.59804198,0.080328778,0.689356507,0.548793519,0.552986609,0.420110447,0.04173511,0.504052765,0.048856991,0.008720536,188.0772193
0.014302203,0.066309376,0.083505787,0.461118912,45.54728968,0.082713874,0.605635633,0.588545042,0.591104345,0.454970018,0.020894662,0.781838834,0.023375756,0.01142464,2.63E-15
0.015071188,0.049932233,0.077156874,0.33294546,53.98953507,0.102635797,0.707998153,0.584863793,0.590112022,0.448832757,0.045996701,0.595187507,0.019761635,0.057406785,296.3206752
0.0177325,0.071312744,0.088950391,0.514688385,39.63158532,0.121601702,0.717107218,0.548544423,0.590886933,0.430051118,0.037085111,0.591912029,0.013633161,0.003101808,138.798131
0.014691271,0.089032281,0.055105895,0.343241986,39.62260903,0.086285991,0.620297967,0.571489083,0.570670371,0.378806595,0.048834097,0.504661103,0.047788558,0.055508726,325.4997042
0.014024981,0.060974611,0.079216901,0.478172702,39.45532689,0.092273936,0.582198461,0.572975255,0.575091594,0.189578964,0.069299022,0.691047031,0.024396126,0.005938731,358.3338496
0.017421681,0.080072965,0.087172147,0.445200256,38.14735385,0.080235524,0.690474007,0.588980446,0.569700541,0.40197853,0.056316237,0.724802787,0.023736782,0.05363973,85.31347666
0.014491638,0.078295032,0.086416892,0.458441582,49.87495788,0.115149956,0.600264999,0.587821618,0.581166775,0.427120077,0.06535538,0.797062446,0.055522983,0.056855838,244.4059062
0.017888571,0.077927777,0.056278094,0.288242777,45.73560274,0.113611061,0.579046187,0.570953579,0.550983424,0.353357127,0.065112093,0.540415621,0.002980978,0.0213641,674.26912
0.017018187,0.055853127,0.054425742,0.417084377,46.36558052,0.08057319,0.659019798,0.556066498,0.588883627,0.241896484,0.070132022,0.660220276,0.055098774,0.00045577,360.4876046
0.01809029,0.063079957,0.053151304,0.344975016,31.18086366,0.121045221,0.565534882,0.563600653,0.580224963,0.160176761,0.069820457,0.790099924,0.046384262,0.04144437,272.5544427
0.01544219,0.049377517,0.087353949,0.298904992,52.1803024,0.123997428,0.631846805,0.583659505,0.578436172,0.155112261,0.072818465,0.766085271,0.005376622,0.018278073,561.4635228
0.017995425,0.089486718,0.078911255,0.495220135,33.79062049,0.098522492,0.662673307,0.573172914,0.55571644,0.458477374,0.030385478,0.788164923,0.029859021,0.035572459,0
0.013803576,0.078147072,0.059391991,0.476384718,45.26749821,0.079555085,0.562184001,0.592211725,0.55178535,0.411892558,0.054459814,0.779469036,0.053814703,0.024948129,150.0404761
0.014965096,0.087698626,0.051528258,0.391547553,55.56886737,0.101171819,0.574217145,0.589870317,0.562558396,0.192050907,0.03477084,0.693917136,0.046474139,0.000374201,322.9562361
0.018059083,0.050041547,0.080348071,0.292712332,56.26992081,0.086247335,0.583100457,0.594347189,0.583770553,0.156782405,0.06483102,0.612014123,0.008030105,0.056472788,658.3578557
0.015712823,0.087022086,0.059313993,0.332661735,54.41963962,0.127428055,0.578144373,0.571604492,0.590842491,0.22981193,0.062407341,0.799051339,0.05159293,0.032571203,454.1670573
0.017506534,0.060206111,0.067935728,0.330277483,37.23815167,0.100751261,0.71006105,0.560179594,0.584252218,0.353507404,0.043723775,0.77056789,0.05262043,0.002177156,26.10166246
0.015653788,0.066163455,0.089234502,0.409678029,56.69030511,0.096864814,0.710143051,0.586530525,0.551386292,0.397673036,0.068396905,0.726257628,0.007202672,0.001096967,327.836395
0.013389299,0.077301932,0.049930653,0.324896932,33.20038135,0.07908869,0.716209319,0.594479475,0.575909886,0.1694619,0.074010809,0.654498923,0.029682998,0.04387213,349.843075
0.018130171,0.088829806,0.056638478,0.433101231,30.16928672,0.106113329,0.546497823,0.550752031,0.559703253,0.440544451,0.042145161,0.678042637,0.044006544,0.031303841,98.94304704
0.016164126,0.063800574,0.067763658,0.285472577,40.47961878,0.080609834,0.599681961,0.587952614,0.5769378,0.450876324,0.049983272,0.764050172,0.01650708,0.056108426,105.2519042
0.015319154,0.083978744,0.085583416,0.540055811,31.03897892,0.122910874,0.685581281,0.584230756,0.577759485,0.436492686,0.071515522,0.787763778,0.014790001,0.034518902,1.48E-05
0.015455079,0.057438698,0.06787919,0.466571323,45.52288049,0.07764495,0.693276341,0.551578696,0.549885958,0.372314761,0.025883643,0.635025494,0.004177583,0.00411586,69.50096361
0.018068937,0.049770979,0.079639254,0.530311777,30.4591924,0.11840003,0.600371889,0.580275274,0.586428648,0.412682873,0.062817819,0.545353314,0.023671677,0.004777101,306.0367096
0.014123783,0.057928904,0.069774479,0.35055397,36.35742738,0.126970626,0.719644528,0.552213035,0.59353314,0.372830518,0.075276114,0.587373264,0.008368084,0.048644961,435.4863078
0.014765456,0.083686021,0.061409371,0.307495202,52.40750129,0.121566649,0.556469658,0.566212934,0.548640941,0.437700843,0.035761167,0.791427713,0.034260373,0.056939459,211.3425956
0.015334256,0.057281477,0.074242379,0.413325176,45.0536921,0.077002347,0.671606619,0.573556539,0.552505161,0.276395777,0.057954111,0.774444722,0.049904498,0.037447398,166.1124913
0.014196307,0.050522701,0.053275185,0.480003924,58.84923077,0.12022104,0.583969437,0.569224606,0.594349133,0.225793322,0.051174563,0.633987768,0.002256473,0.040618144,529.5079948
0.015174418,0.083578898,0.05342801,0.285094594,36.62537944,0.123116273,0.540826478,0.582985427,0.565901598,0.373968721,0.073188142,0.634804438,0.000795956,0.020401657,583.4688592
0.014626107,0.085047484,0.065520647,0.526155818,52.69540678,0.124549552,0.717304201,0.588292389,0.551174019,0.22478317,0.061074552,0.755541835,0.000296108,0.012024692,293.8871226
0.017972712,0.068926669,0.064496462,0.521921944,52.35804262,0.11952553,0.575365309,0.580069418,0.552590733,0.333826032,0.070031508,0.545688849,0.043778615,0.044622532,711.6017797
0.017420067,0.050373602,0.067267635,0.537712857,48.55302869,0.126751392,0.69695843,0.558303752,0.55337978,0.181358251,0.062670102,0.769881656,0.024727502,0.003389371,260.8517209
0.013468337,0.05025926,0.079023317,0.539669894,39.18357743,0.127000498,0.650707702,0.593277312,0.584596851,0.270531399,0.030667575,0.66677206,0.003951076,0.011789842,137.865024
0.016888379,0.057986009,0.085348206,0.301268969,48.77817939,0.124088972,0.56953836,0.550347689,0.588999595,0.393532459,0.054744146,0.696505535,0.05257291,0.056068531,457.313481
0.015342971,0.078619192,0.074937568,0.462516652,30.97472177,0.124189127,0.592478021,0.583453743,0.592669974,0.27015644,0.073523728,0.506675739,0.055198137,0.04928107,530.4785169
0.014774944,0.078186322,0.050118123,0.543492973,31.55585207,0.089434901,0.57559775,0.551432736,0.563589326,0.230048048,0.062047814,0.520705285,0.045343675,0.007562976,343.2339155
0.013546315,0.087774306,0.074960097,0.373236428,41.40551415,0.096971896,0.631744424,0.548463424,0.586165439,0.190624531,0.025957012,0.508648309,0.01458138,0.009956312,230.1113662
0.017025943,0.064488284,0.055919259,0.453619815,58.10271644,0.088312308,0.68338965,0.577153229,0.58091331,0.197865328,0.018293688,0.761231745,0.040831972,0.054658224,38.47816645
0.014290938,0.088303484,0.074768232,0.354358668,32.58571237,0.126849896,0.582591692,0.570689341,0.557203976,0.196565841,0.05836636,0.735917887,0.040074391,0.0104807,326.6390367
0.01403537,0.049154255,0.055265097,0.502550517,35.43518968,0.110860589,0.543911499,0.594827466,0.551009196,0.267601677,0.052074605,0.789420437,0.051186638,0.043817708,128.1271977
0.014289125,0.054855241,0.071835148,0.330481385,36.69174105,0.084432725,0.591068529,0.551397941,0.584669469,0.183318122,0.046547377,0.607701067,0.028574232,0.044434926,306.380502
0.013860043,0.071699374,0.087773272,0.438119807,48.12947252,0.119007976,0.680184461,0.590605,0.550487781,0.45245926,0.033762382,0.71850944,0.047396835,0.05519367,138.9762588
0.015088475,0.055406778,0.050863561,0.447434765,57.85545801,0.101147699,0.647772097,0.570372005,0.556241812,0.166560067,0.029520648,0.533354898,0.001164736,0.001037934,323.3732322
0.01501266,0.089893618,0.065836449,0.376566624,43.34510082,0.126122484,0.712154623,0.59096193,0.555022777,0.425435187,0.03563117,0.533700345,0.055402936,0.040698665,264.1203733
0.014234382,0.061176255,0.067441742,0.300263307,57.93447547,0.125686807,0.56629755,0.561025982,0.591421051,0.460020031,0.075506854,0.539371982,0.027234288,0.010161299,899.7308319
0.013663927,0.07948811,0.086933837,0.541911875,36.15047211,0.082765306,0.68376122,0.5566219,0.592074405,0.241385469,0.048635568,0.510088664,0.009963397,0.054733782,226.6273221
0.016968326,0.076125092,0.057426302,0.483340672,40.36592626,0.102711914,0.564486132,0.579661062,0.55091259,0.216494762,0.027300038,0.50890457,0.018733054,0.053491082,288.3337879
0.01546884,0.051937658,0.082787717,0.399465142,59.83596838,0.076722088,0.677263523,0.558475364,0.558629753,0.218896388,0.035527345,0.592764168,0.029109694,0.055413919,251.9078594
0.01505753,0.059315381,0.053704452,0.325473574,37.81905135,0.079424468,0.713642342,0.56055632,0.591854563,0.391801944,0.027379722,0.785439204,0.054794485,0.051863675,1.78E-15
0.01791506,0.052968782,0.087991976,0.418932868,38.94438658,0.082022586,0.540177085,0.573420373,0.553461945,0.42227167,0.065024376,0.681035922,0.010713838,0.034301863,274.2209824
0.014816661,0.08379196,0.078658618,0.430515603,59.29237599,0.124329767,0.592770083,0.561255028,0.564306641,0.426710381,0.018123984,0.617819448,0.049271665,0.00563391,256.7227119
0.014057451,0.055025533,0.052280359,0.410658064,44.01952883,0.075031913,0.711590788,0.54899572,0.557014377,0.164935122,0.06624499,0.515130499,0.039000325,0.012949181,399.9524059
0.017316977,0.051974372,0.067728901,0.465640494,41.1019267,0.126501214,0.711898024,0.561631769,0.583075534,0.318277136,0.071874508,0.583458456,0.030262871,0.001531591,432.4555447
0.014614536,0.078447989,0.058640655,0.437232609,36.68333912,0.091732511,0.581743372,0.571007076,0.59282556,0.388138145,0.046367471,0.721327299,0.044067563,0.052715275,126.3110422
0.017163944,0.053089937,0.076065313,0.516383398,31.97167025,0.123469047,0.647577777,0.57047783,0.556002975,0.157463511,0.072963997,0.776610212,0.009346306,0.047323903,157.987218
0.017662311,0.057740205,0.080087667,0.347854734,59.04011914,0.116040502,0.690793419,0.589155195,0.593488716,0.339223696,0.027439118,0.745094123,0.025884478,0.045246844,150.0947882
0.016421015,0.052619165,0.056381169,0.361308956,33.0254069,0.076827667,0.714661908,0.582723805,0.561248457,0.464673965,0.063646554,0.669949473,0.016648485,0.026997431,145.8974392
0.013510012,0.050610372,0.049833582,0.508133939,55.09023986,0.118224861,0.606564064,0.560519791,0.580016776,0.310469298,0.075698077,0.701941553,0.012164519,0.034351405,519.6323932
0.017436154,0.06502426,0.09042541,0.429145857,30.48262934,0.088482958,0.68906985,0.548108735,0.551844721,0.409668059,0.033006989,0.566520225,0.023089124,0.050529163,58.76954175
0.01737291,0.050482322,0.090741853,0.373390848,46.02270911,0.11066418,0.646336614,0.568471135,0.578384046,0.160515598,0.018691002,0.500514531,0.036795234,0.053388817,276.7870004
0.014518464,0.088863055,0.061862762,0.374106069,35.0264028,0.127835003,0.65411748,0.59089492,0.55980466,0.173871104,0.021083442,0.754307386,0.001736935,0.017978353,56.96325043
0.013423855,0.088079461,0.055658776,0.51044153,32.22925888,0.105031818,0.674660291,0.55248956,0.550923434,0.343451269,0.030320492,0.520043167,0.032152047,0.043738484,137.768024
0.016288236,0.065763897,0.084127824,0.363706586,36.47784714,0.109867672,0.664084422,0.550231142,0.590564584,0.430836399,0.055210952,0.752826461,0.057436892,0.00141807,107.1243808
0.016697464,0.081301126,0.086921557,0.50382588,52.89318646,0.075583467,0.655966583,0.564864637,0.555823479,0.241137225,0.05930765,0.751905087,0.056812564,0.025561159,215.8687304
0.013723578,0.075202081,0.09096766,0.29007792,51.02955926,0.097735503,0.610376383,0.592123424,0.581327196,0.37025705,0.072302104,0.541955306,0.057303922,0.049078688,614.4102523
0.01509965,0.090007666,0.069610935,0.543253933,32.33580933,0.115934533,0.62964809,0.550803873,0.588710686,0.357945339,0.023197867,0.557395227,0.003786292,0.054987745,85.64065039
0.014017552,0.084738101,0.055612202,0.280377232,57.48946172,0.124281976,0.667459984,0.557909563,0.550390499,0.425816018,0.067491814,0.616717328,0.053202349,0.016086543,592.1770041
0.017955434,0.071455395,0.080327324,0.504880523,45.10633626,0.074492861,0.606249311,0.55112737,0.550683151,0.443365472,0.040910961,0.624032542,0.043942473,0.0553833,157.1132607
0.017697768,0.061933187,0.085104829,0.504708848,32.69522918,0.105672066,0.580507929,0.553390999,0.577042272,0.188956693,0.038946696,0.553977729,0.045382694,0.010077848,244.1486472
0.013500167,0.080280652,0.074389082,0.519517138,54.05156638,0.125236975,0.686685721,0.559408578,0.591972963,0.209334988,0.075975645,0.79956161,0.055752942,0.002040168,344.4171812
0.014006846,0.060792645,0.055958988,0.411560665,56.90752636,0.116258497,0.699182014,0.569039362,0.588634864,0.158493457,0.023304035,0.50693379,0.009618596,0.005318767,290.3749703
0.013796903,0.049549254,0.049476435,0.358007497,58.49239218,0.11944064,0.719993159,0.577406263,0.564085329,0.202683975,0.065304102,0.647428478,0.038350664,0.048550196,537.5787604
0.017527787,0.086603357,0.056578852,0.496611161,55.52465496,0.096912741,0.712477809,0.589527444,0.576963355,0.301828712,0.023553402,0.585292816,0.051310824,0.00572073,145.9620923
0.015512472,0.059839241,0.064597947,0.302000252,41.83339097,0.100871294,0.603778373,0.561807038,0.571736213,0.19334858,0.020457419,0.774515166,0.019139107,0.023034296,79.03069021
0.013655037,0.073543683,0.05098411,0.387899515,59.64422954,0.126795738,0.713863401,0.587622574,0.576698482,0.446983715,0.025439185,0.777037746,0.014544977,0.031694904,91.16753408
0.017935064,0.049253062,0.054219178,0.457566469,47.85380381,0.081195583,0.549631844,0.587009564,0.555619682,0.368898351,0.019906948,0.521996791,0.05316627,0.052586676,189.0407619
0.017586507,0.089501877,0.083386676,0.536553105,30.81947073,0.092823579,0.611118977,0.553257724,0.564309093,0.155710326,0.050563939,0.532023307,0.05087601,0.011696995,251.3157191
0.018005188,0.081600524,0.064103044,0.481613607,53.61349851,0.076406562,0.705290721,0.589213668,0.551520324,0.302648075,0.060484282,0.702432629,0.017452675,0.01388563,243.5028791
0.014463603,0.073868853,0.078269869,0.296954055,42.44499561,0.074386078,0.68708832,0.563028072,0.569720611,0.219161395,0.061262514,0.501053176,0.052084233,0.006449442,397.5265793
0.013944325,0.084625837,0.059603075,0.36889619,57.82196524,0.078989748,0.71685503,0.550912804,0.551371147,0.288200458,0.024124701,0.745454629,0.056335717,0.034650604,80.38387552
0.016315185,0.08697166,0.08364122,0.318056229,34.55303508,0.10151474,0.702402596,0.553116053,0.56558365,0.415395443,0.064131131,0.667253315,0.044464609,0.046626109,241.3118148
0.015760593,0.080729975,0.049123957,0.485978803,58.55484625,0.085948058,0.596426375,0.594395798,0.549281434,0.372475097,0.045641205,0.783295458,0.015156341,0.034075372,168.6341058
0.014054151,0.066390137,0.06258906,0.486781181,50.05497284,0.076241725,0.639859369,0.556708914,0.577369358,0.259914379,0.027509517,0.50655707,0.050673684,0.026832673,185.8575401
0.016405546,0.090797959,0.0905118,0.535232244,52.50375061,0.127296745,0.554978738,0.582412269,0.583863297,0.456850475,0.041185848,0.722612798,0.001028432,0.038640556,263.1585497
0.017927444,0.090162522,0.05516757,0.42954075,35.96501641,0.077586235,0.718796048,0.571672027,0.566662758,0.254231618,0.020208975,0.58819951,0.011025955,0.048211789,21.74593427
0.016861713,0.088198007,0.049226837,0.319670011,35.39043585,0.083145214,0.707852816,0.568344662,0.556098561,0.249012559,0.064772694,0.766466627,0.011115965,0.053811022,165.0655493
0.013626883,0.085587475,0.083957593,0.497052476,40.68599993,0.101765135,0.569304237,0.552870997,0.55224455,0.429285114,0.072043399,0.573879138,0.026938772,0.006748987,462.4696272
0.015265424,0.049641135,0.061912233,0.342354451,32.8072548,0.121749223,0.601891643,0.552636224,0.583671246,0.395311602,0.02459691,0.598104203,0.056707388,0.028098001,154.3115061
0.014531249,0.061048301,0.08746047,0.326072029,59.32976383,0.079620941,0.54143037,0.590086515,0.555491955,0.442470731,0.020606739,0.771940358,0.051004359,0.033581616,80.45515365
0.014032962,0.054661925,0.09022672,0.3285861,33.91101572,0.08298637,0.613017892,0.569788211,0.554490926,0.335964828,0.067525141,0.79023378,0.034146187,0.000220309,146.2723169
0.017761495,0.079032867,0.083539161,0.424370138,30.0529434,0.103036852,0.597154474,0.562131247,0.573216901,0.443077978,0.019815709,0.510642159,0.021479634,0.008479857,66.56891325
0.013953175,0.075126294,0.073747112,0.498819234,58.66062659,0.121640278,0.67694095,0.565902146,0.562708356,0.264992126,0.018963194,0.558347452,0.01887318,0.045824616,225.0943082
0.016878182,0.05957003,0.061963569,0.538702974,41.95058587,0.077518413,0.563135845,0.570525138,0.583188767,0.449016693,0.046878891,0.73855748,0.015092213,0.03581985,59.40657183
0.013662529,0.077399509,0.076906515,0.304194677,31.44126773,0.127636497,0.546968049,0.592371294,0.562475973,0.464960219,0.032512277,0.515811891,0.047979624,0.019868653,297.2456746
0.015189582,0.07824633,0.088836217,0.481910468,30.42045468,0.125160776,0.546138244,0.550934403,0.584881432,0.416213257,0.066171177,0.734370067,0.023246219,0.008386259,180.9942478
0.014198824,0.056980819,0.075463571,0.537017513,56.1123339,0.087692402,0.589680174,0.585604366,0.560951371,0.294558719,0.056882825,0.778453141,0.056400757,0.00259112,239.4287311
0.017401262,0.089546524,0.08947627,0.477346943,48.62840016,0.089549746,0.558484521,0.590745554,0.573938494,0.195136368,0.053768322,0.527110083,0.048068043,0.056304665,489.7621786
0.017170987,0.085453208,0.087004199,0.314913203,57.40588412,0.104850961,0.563645703,0.571127439,0.584913157,0.179566213,0.059291638,0.76949572,0.036175047,0.02444681,484.1104319
0.013689626,0.089145319,0.049014513,0.538272292,58.06118063,0.075733124,0.698811261,0.563649841,0.559248782,0.233602131,0.030842092,0.766972353,0.001128254,0.052515683,70.44565274
0.015663531,0.051780022,0.090762627,0.306986208,33.44098565,0.123071697,0.70689385,0.559161506,0.591058011,0.177065104,0.050874494,0.52407899,0.008959169,0.020173353,384.2496655
0.015296097,0.054295906,0.079617023,0.460847093,57.69926752,0.12767877,0.667877873,0.577234675,0.550092204,0.271728599,0.071980249,0.798234413,0.040570256,0.052620622,377.2149127
0.017728443,0.076218077,0.076595743,0.52752896,31.82821117,0.100826537,0.622206624,0.59252839,0.550241205,0.279552044,0.056593244,0.5134322,0.046917579,0.023852619,304.6510427
0.017098227,0.077985237,0.073723961,0.31943799,53.64535566,0.127768142,0.584768111,0.550102594,0.555083298,0.230286354,0.067145229,0.77261062,0.055368835,0.051956416,554.2158843
0.01819308,0.086518336,0.090602499,0.372527596,31.2827381,0.07648235,0.647447599,0.548927974,0.583391608,0.228274093,0.049412532,0.584296753,0.013819409,0.020022329,191.3826989
0.013573409,0.064841433,0.053225348,0.282134072,58.25502711,0.077784699,0.551248498,0.57589551,0.5946251,0.312765739,0.036837613,0.771616388,0.012778713,0.041720762,210.0254546
0.013523528,0.051824592,0.055350156,0.539062604,54.25015884,0.088467647,0.651776093,0.578066559,0.564607619,0.459755495,0.028954992,0.688588695,0.040699855,0.04802139,108.4943575
0.016483674,0.090759246,0.078712866,0.41995899,56.864268,0.12643205,0.547836864,0.559459966,0.571388286,0.373604148,0.049889671,0.638276452,0.047157439,0.027097592,583.4237178
0.013584597,0.057501353,0.089866059,0.512152542,30.75077476,0.083704696,0.55326122,0.560850927,0.548001255,0.454622907,0.055107948,0.542967119,0.056302696,0.057324662,252.9533833
0.014612457,0.04950593,0.061289469,0.352022024,46.64698672,0.076047395,0.652831915,0.576988722,0.594881844,0.325824189,0.074696703,0.52270939,0.057639156,0.018092928,471.4416921
0.014457482,0.083551,0.066336689,0.494859761,56.3974904,0.121303895,0.672211455,0.58792279,0.588111326,0.35253184,0.034938171,0.680782842,0.009494737,0.022056433,225.3465736
0.017115945,0.058267659,0.087182585,0.51999641,59.2062822,0.094181147,0.709472228,0.582775687,0.584296809,0.206800331,0.021552016,0.521875656,0.02729142,0.052111171,177.9969522
0.017640892,0.055252495,0.05476096,0.431136083,38.80662782,0.085421651,0.711957475,0.592748459,0.593797933,0.173580181,0.019853539,0.725795644,0.001286634,0.051398029,1.86E-11
0.018117272,0.052273859,0.078448432,0.518088486,56.79288773,0.093434571,0.715966549,0.592241304,0.571191366,0.455782427,0.018844966,0.653535486,0.050021736,0.031531111,46.42539809
0.018043099,0.069448596,0.049597832,0.283723006,42.39527467,0.100607211,0.699659457,0.588274801,0.575240061,0.353757384,0.026258496,0.526504159,0.004444649,0.004250768,182.3032257
0.014216665,0.083835865,0.05748409,0.487105393,38.61862031,0.075712565,0.555962066,0.548943146,0.553819417,0.423035052,0.076486746,0.566132647,0.030829565,0.05753174,417.0121753
0.01811381,0.083099694,0.083057681,0.428018624,51.80594572,0.121480197,0.692842491,0.592161798,0.562481805,0.413167091,0.058492398,0.763394724,0.051953982,0.051228026,231.4761414
0.017988341,0.082535018,0.058433554,0.45419022,59.7743352,0.108880911,0.550285035,0.549481849,0.593884463,0.392590984,0.02054927,0.699825302,0.053965004,0.017184946,205.5376075
0.014203967,0.055626403,0.053065974,0.47272971,45.016612,0.081339721,0.558683913,0.566246958,0.563140918,0.329172195,0.053574944,0.772325028,0.000889359,0.034618501,172.2357958
0.013551639,0.073218759,0.077442986,0.411431349,32.52011632,0.127520663,0.562449282,0.588690174,0.570915867,0.183150876,0.034464286,0.532959513,0.003155932,0.057861232,361.5071621
0.017976049,0.080350407,0.070699065,0.295604516,35.40561134,0.118774074,0.555638346,0.579432068,0.593445913,0.300569999,0.040270064,0.578123076,0.056988335,0.055145768,406.1315811
0.014359188,0.089323621,0.050890783,0.473492187,35.58546895,0.121692731,0.703158214,0.551682546,0.55133419,0.18572316,0.059985064,0.644069148,0.027530356,0.007664449,315.0873928
0.015038744,0.078871916,0.060249777,0.371477406,53.2888685,0.075434617,0.667268093,0.548041642,0.587353956,0.170515316,0.049537431,0.78095449,0.000660138,0.011200963,197.6238656
0.018082755,0.059761244,0.0604385,0.409342242,57.28176821,0.116926101,0.657365145,0.558183734,0.592348836,0.259105824,0.073237274,0.612510106,0.010395292,0.011625775,624.779427
0.016478256,0.089958441,0.088369159,0.453306609,32.28481522,0.09356424,0.577988458,0.56226063,0.554410803,0.201338505,0.037708268,0.681419138,0.010823118,0.052422939,127.2311359
0.014928696,0.06362989,0.078321518,0.359019986,40.41323277,0.113722977,0.700782693,0.588219903,0.554569969,0.452099081,0.046989736,0.503110643,0.002428861,0.021647814,302.736766
0.013457782,0.067062005,0.089313638,0.290596157,44.73310794,0.125518193,0.682736122,0.554624678,0.563651033,0.343788898,0.047582734,0.543748164,0.007692058,0.004650597,406.6803373
0.017718329,0.07981945,0.051331677,0.501549852,53.09324245,0.123670766,0.557600251,0.561937597,0.594500797,0.292463593,0.057885063,0.632982929,0.04973792,0.004619745,569.5238723
0.016565392,0.08233315,0.088399015,0.288463572,59.60811884,0.074256018,0.60694011,0.548851055,0.558330842,0.267142587,0.068454221,0.582218225,0.012251037,0.020479634,551.5304074
0.016441872,0.060820435,0.088335159,0.470556966,45.95127216,0.125622507,0.556697291,0.584648394,0.562073933,0.392963141,0.027014087,0.75231674,0.053478267,0.012524474,127.7353376
0.013851284,0.083007938,0.060606557,0.34932694,57.67727057,0.122967284,0.643472971,0.584159524,0.555930759,0.165083647,0.069533855,0.571128826,0.052171276,0.006327373,845.9902646
0.016947187,0.083359971,0.090371908,0.485620843,56.36020375,0.113515244,0.703658173,0.553525119,0.567883926,0.236300273,0.02117375,0.589997139,0.047515586,0.020822852,188.4003752
0.01798272,0.071769192,0.070160472,0.496217032,35.28639834,0.081399965,0.552852599,0.587146959,0.580980189,0.444081756,0.025986953,0.529499575,0.054399049,0.001801972,98.61783235
0.0168752,0.072560549,0.085661016,0.282652373,59.95000514,0.089354593,0.719341256,0.583093697,0.561649061,0.286980217,0.020785674,0.512475857,0.013607075,0.048817606,210.0148255
0.017710914,0.06969074,0.08899193,0.326986848,57.78057979,0.11687121,0.619953788,0.594032849,0.571846121,0.172290643,0.067171717,0.567130593,0.054696581,0.018827807,886.7396343
0.015877798,0.059721156,0.072878759,0.345252298,43.31669165,0.118133627,0.551518754,0.559540047,0.567740131,0.157545671,0.032801775,0.521103721,0.001596698,0.050078614,566.7476048
0.017804407,0.072045427,0.069352256,0.511870161,38.02027104,0.075954925,0.572425718,0.593229703,0.554173789,0.286563937,0.026828713,0.564502735,0.004114301,0.002705535,110.4143398
0.013836542,0.054928885,0.057354257,0.517590807,30.30013339,0.12627415,0.646665528,0.556835528,0.552813205,0.205565854,0.025371131,0.678978574,0.022696179,0.040260508,57.91871566
0.014792066,0.07119365,0.079170984,0.325801509,30.6394292,0.120343239,0.705785211,0.592593559,0.569846301,0.438232246,0.02030925,0.778725956,0.046675145,0.054307649,0
0.014576922,0.080212635,0.064513622,0.492354477,37.18496395,0.08170443,0.574047454,0.579829964,0.585025213,0.191825761,0.04926443,0.525664373,0.014354853,0.008862436,303.8743489
0.01333806,0.057852623,0.07285086,0.314756661,56.18991534,0.122681682,0.540223852,0.565719858,0.552678585,0.220658561,0.036767178,0.797821423,0.028251791,0.000637091,338.6880224
0.016086949,0.079332985,0.082609632,0.526708093,42.0828713,0.0802772,0.632082937,0.582048905,0.590798905,0.40516566,0.051086403,0.736622609,0.016045552,0.027619764,80.03243119
